MOF,uptake_ads,uptake_des,heat_ads,heat_des,LISD,LFSD,LISFS,Unit_cell_volume,Density,ASA_A2,ASA_m2_per_cm3,ASA_m2_per_g,NASA_A2,NASA_m2_per_cm3,NASA_m2_per_g,Number_of_channels,Channel_surface_area_A2,Number_of_pockets,AV_A3,AV_Volume_fraction,AV_cm3_per_g,NAV_A3,NAV_Volume_fraction,NAV_cm3_per_g,Channel_volume,Number_of_pockets.1,oms_value,Pocket_volume_A3,Pocket_surface_area_A2,No_of_Channel,Di,Df,Dif,H,Yb,Ir,K,V,Te,Mn,Co,Sr,Bi,Cd,Mg,P,Be,Cl,As,F,Pb,Pr,Mo,I,Er,Fe,Pu,Y,W,Gd,Sn,Se,Cs,B,Ge,C,Si,Ag,Pt,S,Th,Ca,Dy,Au,Rb,Zr,Ho,Br,Sc,Na,U,Pd,Nd,Ni,Np,N,Nb,Ru,Li,Lu,Zn,Hg,Hf,Sb,In,Eu,Ga,Tb,Tm,Sm,O,La,Cr,Ti,Ba,Rh,Ce,Cu,Al,Re
REXDIJ_clean,0.1583671140467,0.1413898771264,-36.07029,-34.60034,8.90631,6.65254,8.90631,8174.29,1.2857,1327.59,1624.11,1263.21,0.0,0.0,0.0,1,1327.59,0,1450.12,0.1774,0.13798,0.0,0.0,0.0,1450.12,0,0,0.0,0.0,1,8.90631,6.65254,8.90631,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ESUSOC01_clean,0.1423421931507,0.124750533035,-40.72508,-40.07085,7.06057,5.89939,7.06057,1298.34,1.36351,167.921,1293.35,948.542,0.0,0.0,0.0,1,167.921,0,124.381,0.0958,0.0702597,0.0,0.0,0.0,124.381,0,0,0.0,0.0,1,7.06057,5.89939,7.06057,16,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
ODODES_clean,0.204736890511,0.1872803865805,-39.17667,-39.57907,5.97359,4.32508,5.97359,4062.36,0.993468,603.293,1485.08,1494.85,0.0,0.0,0.0,1,603.293,0,237.242,0.0584,0.058784,0.0,0.0,0.0,237.242,0,0,0.0,0.0,1,5.97359,4.32508,5.97359,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
COKMOG_clean,0.2075965523285,0.1902998366711,-38.25891,-37.96017,11.41998,10.66124,11.41998,3625.81,1.32388,517.867,1428.28,1078.86,0.0,0.0,0.0,3,169.083,0,946.338,0.261,0.197148,0.0,0.0,0.0,317.621,0,0,0.0,0.0,3,11.42,10.6611,11.42,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,18,0,0
GIQYUB_clean,0.1257941186989,0.1083006086613,-39.54443,-39.87737,4.58125,3.47889,4.58125,1405.82,1.80735,141.561,1006.97,557.151,0.0,0.0,0.0,1,141.561,0,26.7105,0.019,0.0105126,0.0,0.0,0.0,26.7105,0,4,0.0,0.0,0,0.0,0.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0
OWIJIP_clean,0.2317443918253,0.2129059597435,-50.39168,-48.84418,7.43341,7.3089,7.43341,2948.74,1.3287,437.232,1482.78,1115.96,0.0,0.0,0.0,2,217.675,0,417.541,0.1416,0.10657,0.0,0.0,0.0,203.463,0,0,0.0,0.0,2,7.43341,7.3089,7.43341,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0
VOPCIO_clean,0.2315134038423,0.2141341124414,-38.00421,-39.61483,8.80798,7.77125,8.80793,12628.6,1.07697,1917.16,1518.11,1409.61,0.0,0.0,0.0,4,477.842,0,2250.41,0.1782,0.165464,0.0,0.0,0.0,510.194,0,0,0.0,0.0,4,8.80798,7.77125,8.80798,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,16,0,0,0
BAKJOO_clean,0.2394900904646,0.221807990268,-41.19232,-41.21109,7.88581,5.55005,7.43157,2975.75,1.0049,465.904,1565.67,1558.04,0.0,0.0,0.0,1,465.904,0,392.204,0.1318,0.131158,0.0,0.0,0.0,392.204,0,2,0.0,0.0,1,7.88581,5.55005,7.88581,42,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
UCOJED_clean,0.1624597497077,0.1456132208139,-35.27175,-33.61655,7.96134,6.65543,7.96134,17121.2,1.22768,2865.55,1673.68,1363.29,0.0,0.0,0.0,2,1417.25,0,2109.33,0.1232,0.100352,0.0,0.0,0.0,1071.79,0,0,0.0,0.0,2,7.96134,6.65543,7.96134,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jacs.6b02030_ja6b02030_si_004_clean,0.0756922270840999,0.0584364171538,-38.86098,-36.91405,6.75698,4.91197,6.75698,7251.69,1.83949,842.376,1161.63,631.494,0.0,0.0,0.0,3,277.313,0,359.684,0.0496,0.026964,0.0,0.0,0.0,117.477,0,0,0.0,0.0,3,6.75698,4.91197,6.75698,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0
RAKDAJ_clean,0.1726618191274,0.1557584904106,-35.65217,-34.32736,8.7762,7.22009,8.43149,17441.8,1.20511,2896.84,1660.86,1378.18,0.0,0.0,0.0,2,1445.47,0,2563.94,0.147,0.12198,0.0,0.0,0.0,1203.48,0,0,0.0,0.0,8,8.7762,7.22009,8.7762,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CUKZOY_clean,0.1238238194471,0.1063038484922,-40.11065,-40.02855,4.8322,3.83144,4.8322,3118.08,1.27011,269.784,865.227,681.223,0.0,0.0,0.0,2,137.397,0,55.5018,0.0178,0.0140146,0.0,0.0,0.0,29.9335,0,8,0.0,0.0,2,4.8322,3.83144,4.8322,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POFSIN_clean,0.2532214903826,0.2367425730272,-32.62496,-30.05458,6.98104,5.6454,6.98104,2043.98,1.04283,503.775,2464.67,2363.44,0.0,0.0,0.0,1,503.775,0,345.024,0.1688,0.161867,0.0,0.0,0.0,345.024,0,0,0.0,0.0,1,6.98104,5.6454,6.98104,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XEHDEV_clean,0.2882822757402,0.2710665629513999,-39.2041,-36.15158,10.95452,9.96703,10.95452,10816.0,0.958795,1721.52,1591.65,1660.05,0.0,0.0,0.0,3,576.483,0,2617.46,0.242,0.2524,0.0,0.0,0.0,871.766,0,0,0.0,0.0,3,10.9545,9.96703,10.9545,72,0,0,0,0,0,0,0,0,0,0,0,72,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0
WOJZOM_clean,0.1953239150427,0.1781229225033999,-37.59875,-37.95731,5.57172,3.6181,5.57172,4600.43,1.252,660.935,1436.68,1147.51,0.0,0.0,0.0,2,322.984,0,223.581,0.0486,0.0388178,0.0,0.0,0.0,117.771,0,0,0.0,0.0,0,0.0,0.0,0.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,48,0,0,0,0,0,0,0,0,0
LARVIM_clean,0.2185845960715,0.2015571418815999,-37.91495,-34.84201,10.82067,9.51489,10.82067,13531.8,1.0693,1869.76,1381.76,1292.2,59.6585,44.0878,41.2304,4,455.256,8,2711.76,0.2004,0.187412,2.70635,0.0002,0.000187038,768.604,8,12,0.0,8.40825,4,10.8207,9.51489,10.8207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0
XEGJIE02_clean,0.219310410221,0.2020705557862,-37.12953,-39.39378,6.46969,4.29704,6.4678,9157.82,1.14242,1269.05,1385.75,1213.0,0.0,0.0,0.0,2,631.297,0,582.437,0.0636,0.0556712,0.0,0.0,0.0,274.734,0,0,0.0,0.0,6,6.46969,4.29704,6.46969,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0
UMOYOM18_clean,0.3403437531964,0.3230551629739,-37.9577,-39.39986,7.83008,4.88096,5.62273,17215.9,0.808894,3309.6,1922.41,2376.6,0.0,0.0,0.0,1,3309.6,0,1301.52,0.0756,0.0934609,0.0,0.0,0.0,1301.52,0,18,0.0,0.0,9,7.83008,4.88096,7.83008,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,18,0,0
ja6b00695_si_001_clean,0.2882280464732,0.2707770824601,-38.21327,-41.84246,12.11142,6.2048,11.50833,58232.5,0.926817,8566.26,1471.04,1587.2,1120.22,192.371,207.561,1,8566.26,10,8443.72,0.145,0.15645,745.376,0.0128,0.0138107,8443.72,10,32,0.0,18.2691,1,12.1114,6.2048,12.1114,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0
IYODAD_clean,0.1896430793175,0.1727349746645,-36.67548,-34.56198,9.47421,5.99474,9.47421,15512.9,1.11347,2539.67,1637.14,1470.3,0.0,0.0,0.0,2,1268.04,0,2745.78,0.177,0.158962,0.0,0.0,0.0,1334.11,0,0,0.0,0.0,2,9.47421,5.99474,9.47421,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POFSIN04_clean,0.2550821320452,0.2387062769380999,-31.88488,-30.09939,6.97389,5.62197,6.97389,2035.88,1.04699,496.924,2440.84,2331.3,0.0,0.0,0.0,1,496.924,0,340.399,0.1672,0.159696,0.0,0.0,0.0,340.399,0,0,0.0,0.0,1,6.97389,5.62197,6.97389,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OKIZIT_clean,0.3962424668517,0.3777363179651999,-46.50604,-49.78341,9.8456,5.44104,9.8456,6308.45,0.923618,1261.47,1999.65,2165.02,0.0,0.0,0.0,1,1261.47,0,1361.36,0.2158,0.233646,0.0,0.0,0.0,1361.36,0,0,0.0,0.0,1,9.8456,5.44104,9.8456,120,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0
HAMJUC_clean,0.2435870735606,0.2258327554033,-43.1869,-42.07308,10.69052,3.91928,10.69052,12495.7,1.13553,1874.21,1499.89,1320.87,7.63003,6.10612,5.37734,3,624.804,9,1526.98,0.1222,0.107615,0.0,0.0,0.0,497.329,9,0,0.0,0.68001,3,10.6905,3.91928,10.6905,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,18,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0
ROCZEQ_clean,0.2357868633235,0.2183163121238,-39.96384,-40.91519,5.65119,4.26533,5.65119,2711.78,1.11408,586.683,2163.46,1941.92,0.0,0.0,0.0,1,586.683,0,229.416,0.0846,0.075937,0.0,0.0,0.0,229.416,0,4,0.0,0.0,1,5.65119,4.26533,5.65119,32,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
LAHVAU_clean,0.2271888004696,0.2096850703451999,-39.83574,-41.74354,7.93203,5.22147,7.93203,5837.16,1.02459,926.12,1586.59,1548.51,9.40383,16.1103,15.7236,1,926.12,3,675.943,0.1158,0.113021,1.16743,0.0002,0.0001952,675.943,3,4,0.0,0.212827,1,7.93203,5.22147,7.93203,76,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0
OSIKIL_clean,0.1682117116338,0.151458127905,-33.75646,-35.43045,8.62021,6.88094,8.62021,17295.3,1.21532,2834.61,1638.94,1348.57,0.0,0.0,0.0,2,1422.99,0,2148.08,0.1242,0.102196,0.0,0.0,0.0,1096.52,0,0,0.0,0.0,8,8.62021,6.88094,8.62021,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COKQOK_clean,0.2470878518948,0.229825377583,-38.91732,-38.97034,11.6614,11.02125,11.6614,3958.6,1.22651,596.498,1506.84,1228.56,0.0,0.0,0.0,3,197.235,0,1120.29,0.283,0.230737,0.0,0.0,0.0,384.776,0,18,0.0,0.0,3,11.6614,11.0212,11.6614,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0
MITSIS_charged,0.2224661740908,0.205390706819,-37.12952,-37.68851,7.68687,6.31373,7.68687,6618.98,1.06349,1099.07,1660.48,1561.35,0.0,0.0,0.0,1,1099.07,0,1089.48,0.1646,0.154774,0.0,0.0,0.0,1089.48,0,4,0.0,0.0,2,7.68687,6.31373,7.68687,96,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
SARNOQ_clean,0.1941066172916999,0.1773059871275,-35.29781,-34.88826,9.2766,6.15855,9.2766,2413.97,1.10826,397.978,1648.65,1487.59,0.0,0.0,0.0,1,397.978,0,358.233,0.1484,0.133903,0.0,0.0,0.0,358.233,0,0,0.0,0.0,1,9.2766,6.15855,9.2766,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAPBIH_neutral,0.2066115675023,0.1902618798947999,-32.3147,-29.91972,11.14531,5.11367,11.14531,4615.24,0.988754,634.759,1375.35,1391.0,84.8813,183.915,186.007,1,634.759,2,616.596,0.1336,0.135119,7.38439,0.0016,0.0016182,616.596,2,0,3.69219,41.6257,1,11.1453,5.11367,11.1453,24,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
CODRUJ_clean,0.078942219292,0.0618518908953,-37.32083,-37.84522,4.38758,3.47257,4.38758,1044.08,1.92319,47.0932,451.051,234.533,0.0,0.0,0.0,2,23.6868,0,6.8909,0.0066,0.0034318,0.0,0.0,0.0,3.96749,0,0,0.0,0.0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
TIRRIW_clean,0.1932826825322,0.1752794048385,-46.13113,-43.57065,5.38133,4.7232,5.38133,2178.18,1.07096,277.78,1275.29,1190.79,0.0,0.0,0.0,1,277.78,0,102.375,0.047,0.0438859,0.0,0.0,0.0,102.375,0,0,0.0,0.0,1,5.38133,4.7232,5.38133,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
NALYEG_clean,0.1821541726439,0.1654018886136,-36.13101,-33.47933,13.08902,12.86107,13.08902,2851.29,1.5741,376.18,1319.33,838.149,0.0,0.0,0.0,1,376.18,0,861.091,0.302,0.191855,0.0,0.0,0.0,861.091,0,0,0.0,0.0,1,13.089,12.8611,13.089,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
GEDSUF_clean,0.1654828605682,0.1481101434805999,-39.03701,-40.98688,7.25959,3.56647,6.64185,2934.16,1.20789,348.847,1188.92,984.292,0.0,0.0,0.0,1,348.847,0,151.403,0.0516,0.0427191,0.0,0.0,0.0,151.403,0,0,0.0,0.0,0,0.0,0.0,0.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
DANZOJ_neutral,0.2114259579613,0.1951283829690999,-30.81942,-30.8131,11.31824,4.82783,11.31824,4703.89,0.953196,618.394,1314.64,1379.19,85.9061,182.628,191.595,1,618.394,2,624.677,0.1328,0.139321,8.46701,0.0018,0.00188838,624.677,2,0,3.76311,41.9532,1,11.3182,4.82783,11.3182,24,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0
CUTBEA_clean,0.2503505415495,0.233611419214,-33.78397,-35.76396,7.41705,5.72649,7.05835,6270.32,1.04694,1230.45,1962.33,1874.35,0.0,0.0,0.0,1,1230.45,0,1086.02,0.1732,0.165434,0.0,0.0,0.0,1086.02,0,0,0.0,0.0,1,7.41705,5.72649,7.41705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,48,0,0,0,0,0,0,0,0,0
KUKPUD_clean,0.2024761175344999,0.1854330949933,-38.73369,-35.98588,9.20633,8.55511,9.20633,3908.0,1.11678,561.763,1437.47,1287.15,0.0,0.0,0.0,4,150.4,0,573.695,0.1468,0.131449,0.0,0.0,0.0,173.515,0,4,0.0,0.0,4,9.20633,8.55511,9.20633,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0
GARTUR_clean,0.1799331372013,0.1633585299673,-34.27458,-32.46264,11.12255,10.84777,11.12255,26542.5,1.34756,4088.07,1540.2,1142.95,0.0,0.0,0.0,8,531.735,0,5892.44,0.222,0.164742,0.0,0.0,0.0,610.478,0,16,0.0,0.0,8,11.1226,10.8478,11.1226,160,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,16,0,0,0,480,0,0,0,0,0,0,0,0,0
AQOLID_clean,0.2661728699180999,0.2494674052423,-36.14425,-33.16489,15.4498,7.42355,15.4498,50927.8,1.15975,6005.65,1179.25,1016.81,1839.78,361.252,311.491,1,6005.65,8,12691.2,0.2492,0.214874,1853.77,0.0364,0.0313861,12691.2,8,288,224.083,232.1,1,15.4498,7.42355,15.4498,576,0,0,0,0,0,0,288,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PIZPET_clean_h,0.1661610353124999,0.1488802694633,-39.90271,-39.17303,4.81496,3.89751,4.55998,1320.81,1.30745,158.191,1197.68,916.043,0.0,0.0,0.0,2,79.9513,0,41.4735,0.0314,0.0240162,0.0,0.0,0.0,21.133,0,0,0.0,0.0,2,4.81496,3.89751,4.81496,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
cg801267m_si_001_clean,0.4056841596361999,0.387958008539,-40.93698,-45.19921,11.00208,5.91772,11.00208,3565.26,0.888544,724.48,2032.05,2286.95,0.0,0.0,0.0,1,724.48,0,908.428,0.2548,0.286761,0.0,0.0,0.0,908.428,0,0,0.0,0.0,1,11.0021,5.91772,11.0021,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
SODQOT_clean,0.2321351551429999,0.2147186974308,-41.80797,-39.49158,6.12853,5.23174,6.12853,2005.31,1.16333,387.666,1933.2,1661.79,0.0,0.0,0.0,1,387.666,0,255.075,0.1272,0.109342,0.0,0.0,0.0,255.075,0,4,0.0,0.0,1,6.12853,5.23174,6.12853,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,8,0,0
KIGCEK_clean,0.2229697648365,0.2057312512725,-39.78869,-38.7474,10.56998,10.46171,10.56998,2761.47,0.990795,341.421,1236.37,1247.86,0.0,0.0,0.0,1,341.421,0,507.559,0.1838,0.185508,0.0,0.0,0.0,507.559,0,6,0.0,0.0,1,10.57,10.4617,10.57,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
